scenario_name,display_order,component,check_name,required_for_section21,passed
curve_flattening,6,repo_funding,rollover_failure_bounded_by_roll_amount,True,True
curve_flattening,6,repo_funding,scenario_cashflow_rows_complete,True,True
curve_flattening,6,repo_funding,scenario_summary_complete,True,True
curve_flattening,6,repo_funding,shorter_refinancing_horizons_implemented,False,False
curve_flattening,6,repo_funding,sofr_rate_identity,True,True
curve_flattening,6,repo_funding,sofr_rate_spikes_implemented,False,False
curve_flattening,6,repo_funding,stressed_headroom_identity,True,True
curve_flattening,6,repo_funding,stressed_liquidity_need_identity,True,True
curve_flattening,6,repo_funding,stressed_need_not_below_baseline,True,True
curve_flattening,6,repo_funding,stressed_shortfall_identity,True,True
curve_flattening,6,repo_funding,synthetic_members_only,True,True
curve_flattening,6,repo_funding,unique_scenario_member_buckets,True,True
curve_flattening,6,settlement_fail,combined_stress_identity,True,True
curve_flattening,6,settlement_fail,complete_cashflow_matrix,True,True
curve_flattening,6,settlement_fail,complete_member_matrix,True,True
curve_flattening,6,settlement_fail,delayed_payment_recovery_bounds,True,True
curve_flattening,6,settlement_fail,fails_to_deliver_bounds,True,True
curve_flattening,6,settlement_fail,fails_to_receive_bounds,True,True
curve_flattening,6,settlement_fail,finite_nonnegative_stress_amounts,True,True
curve_flattening,6,settlement_fail,liquidity_headroom_identity,True,True
curve_flattening,6,settlement_fail,replacement_liquidity_identity,True,True
curve_flattening,6,settlement_fail,scenario_aggregation_complete,True,True
curve_flattening,6,settlement_fail,section16_funding_combination,False,False
curve_flattening,6,settlement_fail,severity_monotonicity,True,True
curve_flattening,6,settlement_fail,synthetic_identity_controls,True,True
curve_flattening,6,settlement_fail,unique_cashflow_keys,True,True
curve_flattening,6,settlement_fail,zero_shock_control,True,True
sofr_spike,7,collateral_haircut,additional_requirement_identity,True,True
sofr_spike,7,collateral_haircut,available_collateral_constraint,True,True
sofr_spike,7,collateral_haircut,baseline_member_coverage,True,True
sofr_spike,7,collateral_haircut,complete_bucket_matrix,True,True
sofr_spike,7,collateral_haircut,complete_member_matrix,True,True
sofr_spike,7,collateral_haircut,finite_nonnegative_amounts,True,True
sofr_spike,7,collateral_haircut,haircut_bounds,True,True
sofr_spike,7,collateral_haircut,liquidity_identities,True,True
sofr_spike,7,collateral_haircut,scenario_aggregation_complete,True,True
sofr_spike,7,collateral_haircut,severity_monotonicity,True,True
sofr_spike,7,collateral_haircut,synthetic_identity_controls,True,True
sofr_spike,7,collateral_haircut,unique_bucket_keys,True,True
sofr_spike,7,collateral_haircut,zero_shock_control,True,True
sofr_spike,7,integrated_stress,aggregate_requirement_nondecreasing,True,True
sofr_spike,7,integrated_stress,double_count_controls_pass,True,True
sofr_spike,7,integrated_stress,expected_member_scenario_rows,True,True
sofr_spike,7,integrated_stress,finite_required_outputs,True,True
sofr_spike,7,integrated_stress,lcr_identity,True,True
sofr_spike,7,integrated_stress,lcr_status_identity,True,True
sofr_spike,7,integrated_stress,nonnegative_required_outputs,True,True
sofr_spike,7,integrated_stress,scenario_summary_complete,True,True
sofr_spike,7,integrated_stress,stressed_requirement_identity,True,True
sofr_spike,7,integrated_stress,synthetic_only,True,True
sofr_spike,7,integrated_stress,unique_member_scenario_keys,True,True
sofr_spike,7,integrated_stress,zero_requirement_lcr_convention,True,True
sofr_spike,7,repo_funding,all_in_funding_rate_identity,True,True
sofr_spike,7,repo_funding,deterministic_reproduction,True,True
sofr_spike,7,repo_funding,funding_concentration_implemented,False,False
sofr_spike,7,repo_funding,funding_cost_increases_implemented,False,True
sofr_spike,7,repo_funding,funding_stress_decomposition_identity,True,True
sofr_spike,7,repo_funding,increased_collateral_demands_implemented,False,False
sofr_spike,7,repo_funding,member_scenario_rows_complete,True,True
sofr_spike,7,repo_funding,nonnegative_stress_components,True,True
sofr_spike,7,repo_funding,partial_lender_withdrawal_implemented,False,False
sofr_spike,7,repo_funding,repo_rollover_failures_implemented,False,False
sofr_spike,7,repo_funding,rollover_failure_bounded_by_roll_amount,True,True
sofr_spike,7,repo_funding,scenario_cashflow_rows_complete,True,True
sofr_spike,7,repo_funding,scenario_summary_complete,True,True
sofr_spike,7,repo_funding,shorter_refinancing_horizons_implemented,False,False
sofr_spike,7,repo_funding,sofr_rate_identity,True,True
sofr_spike,7,repo_funding,sofr_rate_spikes_implemented,False,True
sofr_spike,7,repo_funding,stressed_headroom_identity,True,True
sofr_spike,7,repo_funding,stressed_liquidity_need_identity,True,True
sofr_spike,7,repo_funding,stressed_need_not_below_baseline,True,True
sofr_spike,7,repo_funding,stressed_shortfall_identity,True,True
sofr_spike,7,repo_funding,synthetic_members_only,True,True
sofr_spike,7,repo_funding,unique_scenario_member_buckets,True,True
sofr_spike,7,settlement_fail,combined_stress_identity,True,True
sofr_spike,7,settlement_fail,complete_cashflow_matrix,True,True
sofr_spike,7,settlement_fail,complete_member_matrix,True,True
sofr_spike,7,settlement_fail,delayed_payment_recovery_bounds,True,True
sofr_spike,7,settlement_fail,fails_to_deliver_bounds,True,True
sofr_spike,7,settlement_fail,fails_to_receive_bounds,True,True
sofr_spike,7,settlement_fail,finite_nonnegative_stress_amounts,True,True
sofr_spike,7,settlement_fail,liquidity_headroom_identity,True,True
sofr_spike,7,settlement_fail,replacement_liquidity_identity,True,True
sofr_spike,7,settlement_fail,scenario_aggregation_complete,True,True
sofr_spike,7,settlement_fail,section16_funding_combination,False,False
sofr_spike,7,settlement_fail,severity_monotonicity,True,True
sofr_spike,7,settlement_fail,synthetic_identity_controls,True,True
sofr_spike,7,settlement_fail,unique_cashflow_keys,True,True
sofr_spike,7,settlement_fail,zero_shock_control,True,True
repo_rollover_failure,8,collateral_haircut,additional_requirement_identity,True,True
repo_rollover_failure,8,collateral_haircut,available_collateral_constraint,True,True
repo_rollover_failure,8,collateral_haircut,baseline_member_coverage,True,True
repo_rollover_failure,8,collateral_haircut,complete_bucket_matrix,True,True
repo_rollover_failure,8,collateral_haircut,complete_member_matrix,True,True
repo_rollover_failure,8,collateral_haircut,finite_nonnegative_amounts,True,True
repo_rollover_failure,8,collateral_haircut,haircut_bounds,True,True
repo_rollover_failure,8,collateral_haircut,liquidity_identities,True,True
repo_rollover_failure,8,collateral_haircut,scenario_aggregation_complete,True,True
repo_rollover_failure,8,collateral_haircut,severity_monotonicity,True,True
repo_rollover_failure,8,collateral_haircut,synthetic_identity_controls,True,True
repo_rollover_failure,8,collateral_haircut,unique_bucket_keys,True,True
repo_rollover_failure,8,collateral_haircut,zero_shock_control,True,True
repo_rollover_failure,8,integrated_stress,aggregate_requirement_nondecreasing,True,True
repo_rollover_failure,8,integrated_stress,double_count_controls_pass,True,True
repo_rollover_failure,8,integrated_stress,expected_member_scenario_rows,True,True
repo_rollover_failure,8,integrated_stress,finite_required_outputs,True,True
repo_rollover_failure,8,integrated_stress,lcr_identity,True,True
repo_rollover_failure,8,integrated_stress,lcr_status_identity,True,True
repo_rollover_failure,8,integrated_stress,nonnegative_required_outputs,True,True
repo_rollover_failure,8,integrated_stress,scenario_summary_complete,True,True
repo_rollover_failure,8,integrated_stress,stressed_requirement_identity,True,True
repo_rollover_failure,8,integrated_stress,synthetic_only,True,True
repo_rollover_failure,8,integrated_stress,unique_member_scenario_keys,True,True
repo_rollover_failure,8,integrated_stress,zero_requirement_lcr_convention,True,True
repo_rollover_failure,8,repo_funding,all_in_funding_rate_identity,True,True
repo_rollover_failure,8,repo_funding,deterministic_reproduction,True,True
repo_rollover_failure,8,repo_funding,funding_concentration_implemented,False,True
repo_rollover_failure,8,repo_funding,funding_cost_increases_implemented,False,False
repo_rollover_failure,8,repo_funding,funding_stress_decomposition_identity,True,True
repo_rollover_failure,8,repo_funding,increased_collateral_demands_implemented,False,False
repo_rollover_failure,8,repo_funding,member_scenario_rows_complete,True,True
repo_rollover_failure,8,repo_funding,nonnegative_stress_components,True,True
repo_rollover_failure,8,repo_funding,partial_lender_withdrawal_implemented,False,True
repo_rollover_failure,8,repo_funding,repo_rollover_failures_implemented,False,True
repo_rollover_failure,8,repo_funding,rollover_failure_bounded_by_roll_amount,True,True
repo_rollover_failure,8,repo_funding,scenario_cashflow_rows_complete,True,True
repo_rollover_failure,8,repo_funding,scenario_summary_complete,True,True
repo_rollover_failure,8,repo_funding,shorter_refinancing_horizons_implemented,False,True
repo_rollover_failure,8,repo_funding,sofr_rate_identity,True,True
repo_rollover_failure,8,repo_funding,sofr_rate_spikes_implemented,False,False
repo_rollover_failure,8,repo_funding,stressed_headroom_identity,True,True
repo_rollover_failure,8,repo_funding,stressed_liquidity_need_identity,True,True
repo_rollover_failure,8,repo_funding,stressed_need_not_below_baseline,True,True
repo_rollover_failure,8,repo_funding,stressed_shortfall_identity,True,True
repo_rollover_failure,8,repo_funding,synthetic_members_only,True,True
repo_rollover_failure,8,repo_funding,unique_scenario_member_buckets,True,True
repo_rollover_failure,8,settlement_fail,combined_stress_identity,True,True
repo_rollover_failure,8,settlement_fail,complete_cashflow_matrix,True,True
repo_rollover_failure,8,settlement_fail,complete_member_matrix,True,True
repo_rollover_failure,8,settlement_fail,delayed_payment_recovery_bounds,True,True
repo_rollover_failure,8,settlement_fail,fails_to_deliver_bounds,True,True
repo_rollover_failure,8,settlement_fail,fails_to_receive_bounds,True,True
repo_rollover_failure,8,settlement_fail,finite_nonnegative_stress_amounts,True,True
repo_rollover_failure,8,settlement_fail,liquidity_headroom_identity,True,True
repo_rollover_failure,8,settlement_fail,replacement_liquidity_identity,True,True
repo_rollover_failure,8,settlement_fail,scenario_aggregation_complete,True,True
repo_rollover_failure,8,settlement_fail,section16_funding_combination,False,False
repo_rollover_failure,8,settlement_fail,severity_monotonicity,True,True
repo_rollover_failure,8,settlement_fail,synthetic_identity_controls,True,True
repo_rollover_failure,8,settlement_fail,unique_cashflow_keys,True,True
repo_rollover_failure,8,settlement_fail,zero_shock_control,True,True
collateral_haircut_increase,9,collateral_haircut,additional_requirement_identity,True,True
collateral_haircut_increase,9,collateral_haircut,available_collateral_constraint,True,True
collateral_haircut_increase,9,collateral_haircut,baseline_member_coverage,True,True
collateral_haircut_increase,9,collateral_haircut,complete_bucket_matrix,True,True
collateral_haircut_increase,9,collateral_haircut,complete_member_matrix,True,True
collateral_haircut_increase,9,collateral_haircut,finite_nonnegative_amounts,True,True
collateral_haircut_increase,9,collateral_haircut,haircut_bounds,True,True
collateral_haircut_increase,9,collateral_haircut,liquidity_identities,True,True
collateral_haircut_increase,9,collateral_haircut,scenario_aggregation_complete,True,True
collateral_haircut_increase,9,collateral_haircut,severity_monotonicity,True,True
collateral_haircut_increase,9,collateral_haircut,synthetic_identity_controls,True,True
collateral_haircut_increase,9,collateral_haircut,unique_bucket_keys,True,True
collateral_haircut_increase,9,collateral_haircut,zero_shock_control,True,True
collateral_haircut_increase,9,integrated_stress,aggregate_requirement_nondecreasing,True,True
collateral_haircut_increase,9,integrated_stress,double_count_controls_pass,True,True
collateral_haircut_increase,9,integrated_stress,expected_member_scenario_rows,True,True
collateral_haircut_increase,9,integrated_stress,finite_required_outputs,True,True
collateral_haircut_increase,9,integrated_stress,lcr_identity,True,True
collateral_haircut_increase,9,integrated_stress,lcr_status_identity,True,True
collateral_haircut_increase,9,integrated_stress,nonnegative_required_outputs,True,True
collateral_haircut_increase,9,integrated_stress,scenario_summary_complete,True,True
collateral_haircut_increase,9,integrated_stress,stressed_requirement_identity,True,True
collateral_haircut_increase,9,integrated_stress,synthetic_only,True,True
collateral_haircut_increase,9,integrated_stress,unique_member_scenario_keys,True,True
collateral_haircut_increase,9,integrated_stress,zero_requirement_lcr_convention,True,True
collateral_haircut_increase,9,repo_funding,all_in_funding_rate_identity,True,True
collateral_haircut_increase,9,repo_funding,deterministic_reproduction,True,True
collateral_haircut_increase,9,repo_funding,funding_concentration_implemented,False,False
collateral_haircut_increase,9,repo_funding,funding_cost_increases_implemented,False,False
collateral_haircut_increase,9,repo_funding,funding_stress_decomposition_identity,True,True
collateral_haircut_increase,9,repo_funding,increased_collateral_demands_implemented,False,False
collateral_haircut_increase,9,repo_funding,member_scenario_rows_complete,True,True
collateral_haircut_increase,9,repo_funding,nonnegative_stress_components,True,True
collateral_haircut_increase,9,repo_funding,partial_lender_withdrawal_implemented,False,False
collateral_haircut_increase,9,repo_funding,repo_rollover_failures_implemented,False,False
collateral_haircut_increase,9,repo_funding,rollover_failure_bounded_by_roll_amount,True,True
collateral_haircut_increase,9,repo_funding,scenario_cashflow_rows_complete,True,True
collateral_haircut_increase,9,repo_funding,scenario_summary_complete,True,True
collateral_haircut_increase,9,repo_funding,shorter_refinancing_horizons_implemented,False,False
collateral_haircut_increase,9,repo_funding,sofr_rate_identity,True,True
collateral_haircut_increase,9,repo_funding,sofr_rate_spikes_implemented,False,False
collateral_haircut_increase,9,repo_funding,stressed_headroom_identity,True,True
collateral_haircut_increase,9,repo_funding,stressed_liquidity_need_identity,True,True
collateral_haircut_increase,9,repo_funding,stressed_need_not_below_baseline,True,True
collateral_haircut_increase,9,repo_funding,stressed_shortfall_identity,True,True
collateral_haircut_increase,9,repo_funding,synthetic_members_only,True,True
collateral_haircut_increase,9,repo_funding,unique_scenario_member_buckets,True,True
collateral_haircut_increase,9,settlement_fail,combined_stress_identity,True,True
collateral_haircut_increase,9,settlement_fail,complete_cashflow_matrix,True,True
collateral_haircut_increase,9,settlement_fail,complete_member_matrix,True,True
collateral_haircut_increase,9,settlement_fail,delayed_payment_recovery_bounds,True,True
collateral_haircut_increase,9,settlement_fail,fails_to_deliver_bounds,True,True
collateral_haircut_increase,9,settlement_fail,fails_to_receive_bounds,True,True
collateral_haircut_increase,9,settlement_fail,finite_nonnegative_stress_amounts,True,True
collateral_haircut_increase,9,settlement_fail,liquidity_headroom_identity,True,True
collateral_haircut_increase,9,settlement_fail,replacement_liquidity_identity,True,True
collateral_haircut_increase,9,settlement_fail,scenario_aggregation_complete,True,True
collateral_haircut_increase,9,settlement_fail,section16_funding_combination,False,False
collateral_haircut_increase,9,settlement_fail,severity_monotonicity,True,True
collateral_haircut_increase,9,settlement_fail,synthetic_identity_controls,True,True
collateral_haircut_increase,9,settlement_fail,unique_cashflow_keys,True,True
collateral_haircut_increase,9,settlement_fail,zero_shock_control,True,True
settlement_fail_increase,10,collateral_haircut,additional_requirement_identity,True,True
settlement_fail_increase,10,collateral_haircut,available_collateral_constraint,True,True
settlement_fail_increase,10,collateral_haircut,baseline_member_coverage,True,True
settlement_fail_increase,10,collateral_haircut,complete_bucket_matrix,True,True
settlement_fail_increase,10,collateral_haircut,complete_member_matrix,True,True
settlement_fail_increase,10,collateral_haircut,finite_nonnegative_amounts,True,True
settlement_fail_increase,10,collateral_haircut,haircut_bounds,True,True
settlement_fail_increase,10,collateral_haircut,liquidity_identities,True,True
settlement_fail_increase,10,collateral_haircut,scenario_aggregation_complete,True,True
settlement_fail_increase,10,collateral_haircut,severity_monotonicity,True,True
settlement_fail_increase,10,collateral_haircut,synthetic_identity_controls,True,True
settlement_fail_increase,10,collateral_haircut,unique_bucket_keys,True,True
settlement_fail_increase,10,collateral_haircut,zero_shock_control,True,True
settlement_fail_increase,10,integrated_stress,aggregate_requirement_nondecreasing,True,True
settlement_fail_increase,10,integrated_stress,double_count_controls_pass,True,True
settlement_fail_increase,10,integrated_stress,expected_member_scenario_rows,True,True
settlement_fail_increase,10,integrated_stress,finite_required_outputs,True,True
settlement_fail_increase,10,integrated_stress,lcr_identity,True,True
settlement_fail_increase,10,integrated_stress,lcr_status_identity,True,True
settlement_fail_increase,10,integrated_stress,nonnegative_required_outputs,True,True
settlement_fail_increase,10,integrated_stress,scenario_summary_complete,True,True
settlement_fail_increase,10,integrated_stress,stressed_requirement_identity,True,True
settlement_fail_increase,10,integrated_stress,synthetic_only,True,True
settlement_fail_increase,10,integrated_stress,unique_member_scenario_keys,True,True
settlement_fail_increase,10,integrated_stress,zero_requirement_lcr_convention,True,True
settlement_fail_increase,10,repo_funding,all_in_funding_rate_identity,True,True
settlement_fail_increase,10,repo_funding,deterministic_reproduction,True,True
settlement_fail_increase,10,repo_funding,funding_concentration_implemented,False,False
settlement_fail_increase,10,repo_funding,funding_cost_increases_implemented,False,False
settlement_fail_increase,10,repo_funding,funding_stress_decomposition_identity,True,True
settlement_fail_increase,10,repo_funding,increased_collateral_demands_implemented,False,False
settlement_fail_increase,10,repo_funding,member_scenario_rows_complete,True,True
settlement_fail_increase,10,repo_funding,nonnegative_stress_components,True,True
settlement_fail_increase,10,repo_funding,partial_lender_withdrawal_implemented,False,False
settlement_fail_increase,10,repo_funding,repo_rollover_failures_implemented,False,False
settlement_fail_increase,10,repo_funding,rollover_failure_bounded_by_roll_amount,True,True
settlement_fail_increase,10,repo_funding,scenario_cashflow_rows_complete,True,True
settlement_fail_increase,10,repo_funding,scenario_summary_complete,True,True
settlement_fail_increase,10,repo_funding,shorter_refinancing_horizons_implemented,False,False
settlement_fail_increase,10,repo_funding,sofr_rate_identity,True,True
settlement_fail_increase,10,repo_funding,sofr_rate_spikes_implemented,False,False
settlement_fail_increase,10,repo_funding,stressed_headroom_identity,True,True
settlement_fail_increase,10,repo_funding,stressed_liquidity_need_identity,True,True
settlement_fail_increase,10,repo_funding,stressed_need_not_below_baseline,True,True
settlement_fail_increase,10,repo_funding,stressed_shortfall_identity,True,True
settlement_fail_increase,10,repo_funding,synthetic_members_only,True,True
settlement_fail_increase,10,repo_funding,unique_scenario_member_buckets,True,True
settlement_fail_increase,10,settlement_fail,combined_stress_identity,True,True
settlement_fail_increase,10,settlement_fail,complete_cashflow_matrix,True,True
settlement_fail_increase,10,settlement_fail,complete_member_matrix,True,True
settlement_fail_increase,10,settlement_fail,delayed_payment_recovery_bounds,True,True
settlement_fail_increase,10,settlement_fail,fails_to_deliver_bounds,True,True
settlement_fail_increase,10,settlement_fail,fails_to_receive_bounds,True,True
settlement_fail_increase,10,settlement_fail,finite_nonnegative_stress_amounts,True,True
settlement_fail_increase,10,settlement_fail,liquidity_headroom_identity,True,True
settlement_fail_increase,10,settlement_fail,replacement_liquidity_identity,True,True
settlement_fail_increase,10,settlement_fail,scenario_aggregation_complete,True,True
settlement_fail_increase,10,settlement_fail,section16_funding_combination,False,False
settlement_fail_increase,10,settlement_fail,severity_monotonicity,True,True
settlement_fail_increase,10,settlement_fail,synthetic_identity_controls,True,True
settlement_fail_increase,10,settlement_fail,unique_cashflow_keys,True,True
settlement_fail_increase,10,settlement_fail,zero_shock_control,True,True
combined_systemic_stress,11,collateral_haircut,additional_requirement_identity,True,True
combined_systemic_stress,11,collateral_haircut,available_collateral_constraint,True,True
combined_systemic_stress,11,collateral_haircut,baseline_member_coverage,True,True
combined_systemic_stress,11,collateral_haircut,complete_bucket_matrix,True,True
combined_systemic_stress,11,collateral_haircut,complete_member_matrix,True,True
combined_systemic_stress,11,collateral_haircut,finite_nonnegative_amounts,True,True
combined_systemic_stress,11,collateral_haircut,haircut_bounds,True,True
combined_systemic_stress,11,collateral_haircut,liquidity_identities,True,True
combined_systemic_stress,11,collateral_haircut,scenario_aggregation_complete,True,True
combined_systemic_stress,11,collateral_haircut,severity_monotonicity,True,True
combined_systemic_stress,11,collateral_haircut,synthetic_identity_controls,True,True
combined_systemic_stress,11,collateral_haircut,unique_bucket_keys,True,True
combined_systemic_stress,11,collateral_haircut,zero_shock_control,True,True
combined_systemic_stress,11,integrated_stress,aggregate_requirement_nondecreasing,True,True
combined_systemic_stress,11,integrated_stress,double_count_controls_pass,True,True
combined_systemic_stress,11,integrated_stress,expected_member_scenario_rows,True,True
combined_systemic_stress,11,integrated_stress,finite_required_outputs,True,True
combined_systemic_stress,11,integrated_stress,lcr_identity,True,True
combined_systemic_stress,11,integrated_stress,lcr_status_identity,True,True
combined_systemic_stress,11,integrated_stress,nonnegative_required_outputs,True,True
combined_systemic_stress,11,integrated_stress,scenario_summary_complete,True,True
combined_systemic_stress,11,integrated_stress,stressed_requirement_identity,True,True
combined_systemic_stress,11,integrated_stress,synthetic_only,True,True
combined_systemic_stress,11,integrated_stress,unique_member_scenario_keys,True,True
combined_systemic_stress,11,integrated_stress,zero_requirement_lcr_convention,True,True
combined_systemic_stress,11,repo_funding,all_in_funding_rate_identity,True,True
combined_systemic_stress,11,repo_funding,deterministic_reproduction,True,True
combined_systemic_stress,11,repo_funding,funding_concentration_implemented,False,True
combined_systemic_stress,11,repo_funding,funding_cost_increases_implemented,False,True
combined_systemic_stress,11,repo_funding,funding_stress_decomposition_identity,True,True
combined_systemic_stress,11,repo_funding,increased_collateral_demands_implemented,False,True
combined_systemic_stress,11,repo_funding,member_scenario_rows_complete,True,True
combined_systemic_stress,11,repo_funding,nonnegative_stress_components,True,True
combined_systemic_stress,11,repo_funding,partial_lender_withdrawal_implemented,False,True
combined_systemic_stress,11,repo_funding,repo_rollover_failures_implemented,False,True
combined_systemic_stress,11,repo_funding,rollover_failure_bounded_by_roll_amount,True,True
combined_systemic_stress,11,repo_funding,scenario_cashflow_rows_complete,True,True
combined_systemic_stress,11,repo_funding,scenario_summary_complete,True,True
combined_systemic_stress,11,repo_funding,shorter_refinancing_horizons_implemented,False,True
combined_systemic_stress,11,repo_funding,sofr_rate_identity,True,True
combined_systemic_stress,11,repo_funding,sofr_rate_spikes_implemented,False,True
combined_systemic_stress,11,repo_funding,stressed_headroom_identity,True,True
combined_systemic_stress,11,repo_funding,stressed_liquidity_need_identity,True,True
combined_systemic_stress,11,repo_funding,stressed_need_not_below_baseline,True,True
combined_systemic_stress,11,repo_funding,stressed_shortfall_identity,True,True
combined_systemic_stress,11,repo_funding,synthetic_members_only,True,True
combined_systemic_stress,11,repo_funding,unique_scenario_member_buckets,True,True
combined_systemic_stress,11,settlement_fail,combined_stress_identity,True,True
combined_systemic_stress,11,settlement_fail,complete_cashflow_matrix,True,True
combined_systemic_stress,11,settlement_fail,complete_member_matrix,True,True
combined_systemic_stress,11,settlement_fail,delayed_payment_recovery_bounds,True,True
combined_systemic_stress,11,settlement_fail,fails_to_deliver_bounds,True,True
combined_systemic_stress,11,settlement_fail,fails_to_receive_bounds,True,True
combined_systemic_stress,11,settlement_fail,finite_nonnegative_stress_amounts,True,True
combined_systemic_stress,11,settlement_fail,liquidity_headroom_identity,True,True
combined_systemic_stress,11,settlement_fail,replacement_liquidity_identity,True,True
combined_systemic_stress,11,settlement_fail,scenario_aggregation_complete,True,True
combined_systemic_stress,11,settlement_fail,section16_funding_combination,False,True
combined_systemic_stress,11,settlement_fail,severity_monotonicity,True,True
combined_systemic_stress,11,settlement_fail,synthetic_identity_controls,True,True
combined_systemic_stress,11,settlement_fail,unique_cashflow_keys,True,True
combined_systemic_stress,11,settlement_fail,zero_shock_control,True,True
